id+,Z frequency,Z recency,Z monetary,Z  age
BD2602644,0.7480033123771787,-1.060487084851909,0.12810460592932194,0.6047944199413113
BD2605296,-0.053023881678595605,-1.060487084851909,-0.05236882618067944,0.5390551197634785
BD2607084,-0.15750568959891398,-1.060487084851909,-0.06735132654250263,-0.8414701839710099
BD2607486,-0.15750568959891398,-1.060487084851909,-0.07021605418252498,0.407576519407813
BD2611914,0.5390396965365418,-1.060487084851909,-0.0017038376746991645,0.9334909208304754
BD2612892,0.36490335000267793,-1.060487084851909,0.08753650158348783,0.6047944199413113
BD2612946,-0.22716022821245957,-1.060487084851909,-0.07241751044942871,-2.419213388238997
BD2613036,0.19076700346881392,-1.060487084851909,-0.06368223276432976,0.999230221008308
BD2614956,-0.15750568959891398,-1.060487084851909,-0.06750816849113182,-0.1183378820148493
BD2616906,9.768266062831332,-1.060487084851909,5.1936684937465625,0.999230221008308
BD2618388,-0.15750568959891398,-1.060487084851909,-0.05981304477324708,0.14461931869648184
BD2687916,0.05145792624172277,-1.060487084851909,-0.04831256164846074,-0.6442522834375116
BD2781378,2.7331576628632273,-1.060487084851909,1.3205892686157736,0.999230221008308
BD3151728,-0.12267842029214118,-1.060487084851909,-0.04420233676711526,-1.3016452852158396
BD3168498,0.19076700346881392,-1.060487084851909,0.0029197453919185892,0.8020123204748097
BD3231198,0.8873123896042697,-1.060487084851909,0.23920812493156401,0.999230221008308
BD3237708,0.016630656934949976,-1.060487084851909,0.0007567122529923,0.5390551197634785
BD3277128,-0.018196612371822813,-1.060487084851909,-0.06669792340443831,0.2760979190521474
BD3301002,0.08628519554849556,-1.060487084851909,-0.06705003042967413,0.6705337201191441
BD3345570,-0.0878511509853684,-1.060487084851909,-0.0251623120983856,0.9334909208304754
BD3347040,-0.19233295890568677,-1.060487084851909,-0.07117180324565762,0.9334909208304754
BD3378822,0.19076700346881392,-1.060487084851909,-0.06274747994599351,0.6047944199413113
BD3391764,0.08628519554849556,-1.060487084851909,0.2067743857447556,0.4733158195856458
BD3428364,1.2007578133652248,-1.060487084851909,0.09008250622750069,0.999230221008308
BD3437286,-0.19233295890568677,-1.060487084851909,-0.0569764521012519,-2.2877347878833314
BD3480276,-0.12267842029214118,-1.060487084851909,-0.04826217066094936,0.21035861887431465
BD3482550,0.7131760430704058,-1.060487084851909,-0.03739997337797393,0.8677516206526426
BD3530508,0.7131760430704058,-1.060487084851909,0.03289524423796317,0.8677516206526426
BD3570024,0.43455788861622346,-1.060487084851909,-0.043870386136884,0.8677516206526426
BD3584778,-0.053023881678595605,-1.060487084851909,-0.07380620208026335,0.2760979190521474
BD3606552,-0.12267842029214118,-1.060487084851909,0.10244761471300322,-2.2219954877054984
BD3794988,0.3300760806959051,-1.060487084851909,-0.05453017962002203,0.999230221008308
BD3815880,-0.22716022821245957,-1.060487084851909,-0.07616722980761981,-2.419213388238997
BD3832776,0.016630656934949976,-1.060487084851909,-0.02284642629734144,0.8020123204748097
BD3838884,0.36490335000267793,-1.060487084851909,0.030162373015262273,0.6705337201191441
BD3876720,0.22559427277558672,-1.060487084851909,-0.0038803084102951445,0.407576519407813
BD3894714,-0.19233295890568677,-1.060487084851909,-0.07094168440268897,0.9334909208304754
BD3898368,-0.22716022821245957,-1.060487084851909,-0.06611485768644196,-2.419213388238997
BD3923034,0.12111246485526835,-1.060487084851909,-0.03595942102249215,0.6705337201191441
BD3944742,-0.053023881678595605,-1.060487084851909,-0.039362072454198566,-0.24981648237051488
BD3975660,0.15593973416204113,-1.060487084851909,-0.048907595225991043,0.999230221008308
BD4017054,0.05145792624172277,-1.060487084851909,-0.05868974567663907,0.6705337201191441
BD4021422,-0.19233295890568677,-1.060487084851909,-0.0680009503565036,-2.0905168873498328
BD4043316,0.43455788861622346,-1.060487084851909,0.06564329720937387,0.8677516206526426
BD4138650,-0.19233295890568677,-1.060487084851909,-0.07121085626097895,-0.38129508272618046
BD4212456,-0.15750568959891398,-1.060487084851909,-0.06063084850806729,0.407576519407813
BD4214364,0.3300760806959051,-1.060487084851909,0.04261398602932601,0.9334909208304754
BD4226760,0.6086942351500875,-1.060487084851909,-0.05041407579013356,0.8677516206526426
BD4294992,0.05145792624172277,-1.060487084851909,-0.01831018760907677,0.8020123204748097
BD4312020,-0.15750568959891398,-1.060487084851909,0.002081575299645861,0.14461931869648184
BD4324488,0.016630656934949976,-1.060487084851909,-0.05833280951510008,0.6047944199413113
BD4438374,0.6086942351500875,-1.060487084851909,0.0009452585312640898,0.6047944199413113
BD4471224,1.4445486985126343,-1.060487084851909,0.010112219009377185,0.9334909208304754
BD4487796,-0.0878511509853684,-1.060487084851909,-0.06985218926020317,0.21035861887431465
BD4497222,-0.15750568959891398,-1.060487084851909,-0.05567804432304183,0.9334909208304754
BD4582728,-0.22716022821245957,-1.060487084851909,-0.06395098469772381,-2.419213388238997
CN1046154,-0.053023881678595605,-1.060487084851909,-0.05975782464943251,0.8677516206526426
CN1049172,1.5838577757397256,-1.060487084851909,0.5312772280218353,0.999230221008308
CN1070274,0.19076700346881392,-1.060487084851909,-0.056786436085844376,0.999230221008308
CN1075890,-0.018196612371822813,-1.060487084851909,-0.059515527984481925,-0.31555578254834765
CN1091412,0.3300760806959051,-1.060487084851909,0.012405218903593347,0.8020123204748097
CN1107546,0.4693851579229963,-1.060487084851909,-0.03970242158234839,0.9334909208304754
CN1117110,-0.053023881678595605,-1.060487084851909,-0.06298578732443277,0.2760979190521474
CN1121682,-0.0878511509853684,-1.060487084851909,-0.07058390839135811,0.5390551197634785
CN1125084,-0.12267842029214118,-1.060487084851909,-0.06865141402029641,0.2760979190521474
CN1128810,0.29524881138913234,-1.060487084851909,0.15866569004273837,0.9334909208304754
CN1133496,0.8176578509907242,-1.060487084851909,0.036121737175827694,0.8677516206526426
CN1133610,-0.15750568959891398,-1.060487084851909,-0.01798810521389982,-1.170166684860174
CN1142478,0.43455788861622346,-1.060487084851909,-0.04044568864814136,0.9334909208304754
CN1191408,0.5738669658433146,-1.060487084851909,0.20885490364163192,0.9334909208304754
CN1199724,0.016630656934949976,-1.060487084851909,-0.0413434880756359,0.999230221008308
CN1203414,0.7480033123771787,-1.060487084851909,-0.0410801951658889,0.999230221008308
CN1214124,0.08628519554849556,-1.060487084851909,-0.03420392499506421,0.8677516206526426
CN1223670,0.22559427277558672,-1.060487084851909,0.07559110803146557,0.07888001851864906
CN2458092,0.6086942351500875,-1.060487084851909,0.19188573859717237,0.999230221008308
CN2490852,1.7231668529668167,-1.060487084851909,0.22914861408715517,0.999230221008308
CN2499720,0.6435215044568602,-1.060487084851909,0.029949471093026637,0.9334909208304754
CN2518758,13.459956609349247,-1.060487084851909,1.3110985460429,0.999230221008308
CN2520600,0.19076700346881392,-1.060487084851909,-0.04513205048670037,0.5390551197634785
CN2708796,1.2704123519787704,-1.060487084851909,-0.029948196137279587,0.999230221008308
CN2789052,-0.22716022821245957,-1.060487084851909,-0.07240869202661421,-2.419213388238997
CN2813802,2.76798493217,-1.060487084851909,0.0032082337954212506,0.999230221008308
CN2845890,-0.22716022821245957,-1.060487084851909,-0.0704113192591316,-2.419213388238997
CN2964552,-0.22716022821245957,-1.060487084851909,-0.07605175046123955,-2.419213388238997
CN2968056,-0.15750568959891398,-1.060487084851909,-0.009420587524724187,0.6047944199413113
CN2993064,-0.19233295890568677,-1.060487084851909,-0.0756524018852118,0.8677516206526426
CN2993850,0.8873123896042697,-1.060487084851909,-0.011129681851152061,0.999230221008308
CN3106812,0.22559427277558672,-1.060487084851909,-0.0507999867694916,0.8677516206526426
CN3110724,-0.22716022821245957,-1.060487084851909,-0.06120488584080118,-2.419213388238997
CN3112812,-0.15750568959891398,-1.060487084851909,-0.06992273664271913,-2.353474088061164
CN3217236,-0.22716022821245957,-1.060487084851909,-0.07240869202661421,-2.419213388238997
CN3303870,0.36490335000267793,-1.060487084851909,0.07527154518566419,0.999230221008308
CN3306426,1.6186850450464985,-1.060487084851909,0.3629259778450419,0.9334909208304754
CN3308880,-0.22716022821245957,-1.060487084851909,-0.07513358467629247,-2.419213388238997
CN3372588,0.08628519554849556,-1.060487084851909,-0.03591070973456448,0.5390551197634785
CN3586548,-0.12267842029214118,-1.060487084851909,-0.03683013529419933,0.07888001851864906
CN3620376,-0.19233295890568677,-1.060487084851909,-0.044191418719821136,0.6047944199413113
CN3761934,-0.19233295890568677,-1.060487084851909,-0.06910514287034687,-1.0386880845045083
CN3762390,0.7828305816839514,-1.060487084851909,0.19845168426990603,0.999230221008308
CN3790218,1.8276486608871352,-1.060487084851909,2.4296539610640524,0.999230221008308
CN3905670,3.8824575499867295,-1.060487084851909,0.34545542247484406,0.999230221008308
CN3951954,3.812803011373184,-1.060487084851909,-0.001333253954042538,0.999230221008308
CN4028736,0.6435215044568602,-1.060487084851909,-0.041556809922767446,0.999230221008308
CN4033020,-0.018196612371822813,-1.060487084851909,-0.012046167936515431,0.407576519407813
CN4088712,3.0814303559309555,-1.060487084851909,0.2310420554428959,0.999230221008308
CN4125990,-0.22716022821245957,-1.060487084851909,-0.07247713978465052,-2.419213388238997
CN4159182,18.75370154397871,-1.060487084851909,2.0422906714534363,0.999230221008308
CN4203402,0.43455788861622346,-1.060487084851909,0.012405008941145365,0.8677516206526426
CN4205610,-0.0878511509853684,-1.060487084851909,-0.039662108792339286,0.407576519407813
CN4207452,0.22559427277558672,-1.060487084851909,-0.04795835499874528,0.8677516206526426
CN4270218,-0.15750568959891398,-1.060487084851909,-0.06805323100604665,-0.1840771821926821
CN4271616,0.15593973416204113,-1.060487084851909,-0.013515275184920317,0.9334909208304754
CN4335768,-0.22716022821245957,-1.060487084851909,-0.06631642163648752,-2.419213388238997
CN4338126,0.2604215420823595,-1.060487084851909,0.0010510796050379957,0.999230221008308
CN4340022,-0.0878511509853684,-1.060487084851909,-0.059663971435192566,-0.1183378820148493
CN4341492,0.22559427277558672,-1.060487084851909,-0.048050948438297464,0.9334909208304754
CN4424580,3.3600485103851376,-1.060487084851909,59.105947347949595,0.999230221008308
CN4424754,2.6286758549429092,-1.060487084851909,0.862577604551753,0.999230221008308
CN4467990,2.5590213163293636,-1.060487084851909,0.30147185898797774,0.999230221008308
CN4505214,0.5738669658433146,-1.060487084851909,-0.014738096481863331,0.999230221008308
CN4525590,-0.22716022821245957,-1.060487084851909,-0.07240869202661421,-2.419213388238997
CN4568400,-0.22716022821245957,-1.060487084851909,-0.07513358467629247,-2.419213388238997
CN602046,1.0962760054449066,-1.060487084851909,0.42284905053155186,0.9334909208304754
CN605862,0.016630656934949976,-1.060487084851909,-0.054992726892886964,-0.5785129832596788
CN611532,-0.018196612371822813,-1.060487084851909,-0.050956408793224856,0.999230221008308
CN613686,-0.22716022821245957,-1.060487084851909,-0.06635694438894457,-2.419213388238997
CN616200,1.9321304688074534,-1.060487084851909,1.1015383861290862,0.9334909208304754
CN618894,-0.22716022821245957,-1.060487084851909,-0.07624995501211766,-2.419213388238997
CN622710,24.535028248902993,-1.060487084851909,4.2558842375866535,0.999230221008308
CN634680,-0.19233295890568677,-1.060487084851909,-0.06417060541829428,0.6047944199413113
CN635970,-0.053023881678595605,-1.060487084851909,-0.02409927222434329,0.999230221008308
CN638544,7.295529942050464,-1.060487084851909,75.10240235276756,0.999230221008308
CN640806,0.3997306193094507,-1.060487084851909,0.04210734664238861,0.8020123204748097
CN641430,0.3997306193094507,-1.060487084851909,0.042313109841393456,0.999230221008308
CN684972,2.802812201476773,-1.060487084851909,0.4564615189012312,0.407576519407813
CN689370,0.15593973416204113,-1.060487084851909,-0.06230529903058109,0.999230221008308
CN700188,-0.22716022821245957,-1.060487084851909,-0.07299616695601781,-2.419213388238997
CN728166,0.22559427277558672,-1.060487084851909,0.10391399244958453,0.8677516206526426
CN812514,-0.0878511509853684,-1.060487084851909,-0.04327955180831299,-1.170166684860174
CN812544,0.9569669282178154,-1.060487084851909,0.02183799184082908,0.9334909208304754
CN823698,6.668639094528554,-1.060487084851909,1.2653512979931345,0.999230221008308
CN841008,0.3300760806959051,-1.060487084851909,-0.03434585960988795,0.8020123204748097
CN852066,1.1311032747516794,-1.060487084851909,-0.0034492555046247686,0.999230221008308
CN856302,0.6435215044568602,-1.060487084851909,0.29652829315066276,0.999230221008308
CN905100,4.544175666815413,-1.060487084851909,1.8836277185130579,0.999230221008308
CN916338,-0.12267842029214118,-1.060487084851909,-0.030519713920637914,0.8677516206526426
CN920568,-0.22716022821245957,-1.060487084851909,-0.07278935394477316,-2.419213388238997
CN938652,-0.12267842029214118,-1.060487084851909,-0.06973440032689532,0.5390551197634785
CN957072,0.7131760430704058,-1.060487084851909,0.0004203524113538071,0.999230221008308
CN975990,1.4445486985126343,-1.060487084851909,0.33894721647530035,0.999230221008308
CN996468,-0.22716022821245957,-1.060487084851909,-0.07242800857182691,-2.419213388238997
ID2854248,-0.0878511509853684,-1.060487084851909,-0.057096340659039416,0.013140718340816277
ID2854590,0.016630656934949976,-1.060487084851909,0.028109990086413055,0.013140718340816277
ID2854824,2.1062668153413173,-1.060487084851909,0.27591313019730657,0.999230221008308
ID2855118,2.489366777715818,-1.060487084851909,0.9800221994449599,0.999230221008308
ID2855136,1.374894159899089,-1.060487084851909,0.3340920448285785,0.8677516206526426
ID2855448,1.0614487361381337,-1.060487084851909,0.6538642231905787,0.999230221008308
ID2855622,-0.15750568959891398,-1.060487084851909,-0.06391172171995452,-1.4988631857493377
ID2855826,0.9569669282178154,-1.060487084851909,0.3185823287599174,0.9334909208304754
ID2856120,0.3300760806959051,-1.060487084851909,-0.01520736255306312,0.4733158195856458
ID2856204,0.3300760806959051,-1.060487084851909,-0.046857731846517404,0.999230221008308
ID2856390,0.7480033123771787,-1.060487084851909,0.11886646818134891,0.8020123204748097
ID2856894,1.0614487361381337,-1.060487084851909,0.47059808056020686,0.999230221008308
ID2857092,2.245575892568408,-1.060487084851909,0.9837847265124771,0.999230221008308
ID2857140,0.36490335000267793,-1.060487084851909,0.04098362762088469,0.8677516206526426
ID2857248,0.36490335000267793,-1.060487084851909,0.12515232394849848,0.4733158195856458
ID2857962,-0.22716022821245957,-1.060487084851909,-0.06980725729633885,-2.419213388238997
ID2858016,0.43455788861622346,-1.060487084851909,0.28565601767018517,0.8677516206526426
ID2858820,0.22559427277558672,-1.060487084851909,0.06284071845394887,0.407576519407813
ID2859084,2.5241940470225908,-1.060487084851909,1.8840659101419592,0.999230221008308
ID2859624,0.852485120297497,-1.060487084851909,0.004662433710020791,0.9334909208304754
ID2859672,0.4693851579229963,-1.060487084851909,-0.00980397895470665,0.999230221008308
ID2859774,-0.0878511509853684,-1.060487084851909,-0.05609460981980263,-1.170166684860174
ID2860002,1.51420323712618,-1.060487084851909,0.43203490762998203,0.9334909208304754
ID2860416,4.613830205428958,-1.060487084851909,1.4908341701107555,0.999230221008308
ID2860638,-0.15750568959891398,-1.060487084851909,-0.030569055095909476,0.6705337201191441
ID2861544,1.4445486985126343,-1.060487084851909,0.053601950818631956,0.999230221008308
ID2861844,-0.15750568959891398,-1.060487084851909,-0.051167421053428794,-0.05259858183701651
ID2862228,-0.018196612371822813,-1.060487084851909,-0.06625952181308924,0.013140718340816277
ID2862768,0.08628519554849556,-1.060487084851909,0.036046570619456514,0.9334909208304754
ID2862834,0.7480033123771787,-1.060487084851909,0.02257789950745456,0.8677516206526426
ID2863110,-0.0878511509853684,-1.060487084851909,-0.012884547991236128,-0.5785129832596788
ID2864466,2.0366122767277717,-1.060487084851909,1.9407933543704559,0.999230221008308
ID2864496,0.8873123896042697,-1.060487084851909,0.2820555816124965,0.9334909208304754
ID2865000,0.12111246485526835,-1.060487084851909,-0.03678835276705448,0.3418372192299802
ID2865030,0.6086942351500875,-1.060487084851909,0.23421647769366527,0.999230221008308
ID2865042,2.1062668153413173,-1.060487084851909,0.7399515563676881,0.999230221008308
ID2865306,0.5390396965365418,-1.060487084851909,0.44279947237465406,0.8677516206526426
ID2866266,0.678348773763633,-1.060487084851909,0.10420311074043123,0.6705337201191441
ID2867400,1.5490305064329528,-1.060487084851909,0.09067334055607161,0.999230221008308
ID2868276,1.0614487361381337,-1.060487084851909,0.3616683027817371,0.999230221008308
ID2868282,-0.15750568959891398,-1.060487084851909,-0.06414394018740284,-1.6303417861050034
ID2868510,0.7480033123771787,-1.060487084851909,0.12423877733740663,0.8020123204748097
ID2868612,2.315230431181954,-1.060487084851909,1.5576713062087237,0.999230221008308
ID2869170,0.12111246485526835,-1.060487084851909,-0.022680975888345715,0.9334909208304754
ID2869764,1.0614487361381337,-1.060487084851909,0.3227034716885568,0.999230221008308
ID2870556,0.8873123896042697,-1.060487084851909,0.2661580649024458,0.999230221008308
ID2870574,-0.0878511509853684,-1.060487084851909,-0.05966985038373555,-0.9729487843266755
ID2871366,0.3997306193094507,-1.060487084851909,0.08901358740491537,0.999230221008308
ID2871996,1.0614487361381337,-1.060487084851909,0.4605788825058072,0.999230221008308
ID2872662,1.2704123519787704,-1.060487084851909,0.22564875004204157,0.999230221008308
ID2873604,0.36490335000267793,-1.060487084851909,0.034471222372381774,0.999230221008308
ID2875224,0.5042124272297691,-1.060487084851909,0.23034917936461424,0.9334909208304754
ID2876286,0.6086942351500875,-1.060487084851909,0.2351642481837752,0.8677516206526426
ID2877714,3.290393971771592,-1.060487084851909,0.6730325349150148,0.999230221008308
ID2878266,0.08628519554849556,-1.060487084851909,-0.0005391759758422048,0.999230221008308
ID2878968,1.6186850450464985,-1.060487084851909,0.5902271247620321,0.999230221008308
ID2879346,-0.0878511509853684,-1.060487084851909,-0.041929073343007814,0.5390551197634785
ID2879904,0.3997306193094507,-1.060487084851909,0.06036568111734788,0.999230221008308
ID2879910,-0.19233295890568677,-1.060487084851909,-0.06100584144013121,-2.353474088061164
ID2880354,0.8873123896042697,-1.060487084851909,0.6332803446419688,0.999230221008308
ID2880828,0.5738669658433146,-1.060487084851909,0.21429146130676682,0.6705337201191441
ID2880954,1.3052396212855433,-1.060487084851909,0.5948563768147443,0.999230221008308
ID2881200,0.29524881138913234,-1.060487084851909,0.016927600070292353,0.9334909208304754
ID2881560,0.016630656934949976,-1.060487084851909,-0.04140227756106586,0.999230221008308
ID2882022,0.08628519554849556,-1.060487084851909,0.15881854270485626,0.999230221008308
ID2882028,0.7480033123771787,-1.060487084851909,0.35134507910268553,0.8677516206526426
ID2882046,1.3052396212855433,-1.060487084851909,0.31148496813138654,0.9334909208304754
ID2882274,0.12111246485526835,-1.060487084851909,-0.013852684838798666,0.999230221008308
ID2882460,1.4793759678194072,-1.060487084851909,0.14609334862109524,0.999230221008308
ID2882874,1.3052396212855433,-1.060487084851909,-0.028592468610775322,0.999230221008308
ID2883090,0.3300760806959051,-1.060487084851909,-0.04899514956679208,0.9334909208304754
ID2884482,-0.053023881678595605,-1.060487084851909,-0.049686975832833824,-1.0386880845045083
ID2885148,1.4445486985126343,-1.060487084851909,0.4397363302213054,0.999230221008308
ID2885208,0.5390396965365418,-1.060487084851909,0.29511335621383256,0.999230221008308
ID2885868,1.0614487361381337,-1.060487084851909,0.08333914228623727,0.999230221008308
ID2886000,0.08628519554849556,-1.060487084851909,0.003388171613326553,0.999230221008308
ID2887422,-0.15750568959891398,-1.060487084851909,-0.06833940982262174,-0.512773683081846
ID2887920,0.5390396965365418,-1.060487084851909,0.05777075522295938,0.999230221008308
ID2888742,0.36490335000267793,-1.060487084851909,0.0083940962976869,0.5390551197634785
ID2889006,0.19076700346881392,-1.060487084851909,-0.04241618622228455,-0.24981648237051488
ID2890236,1.6883395836600439,-1.060487084851909,0.4082642190461732,0.999230221008308
ID2890506,1.165930544058452,-1.060487084851909,0.14939353837819527,0.8020123204748097
ID2890836,-0.0878511509853684,-1.060487084851909,-0.034782581501653295,0.8020123204748097
ID2890842,1.2355850826719976,-1.060487084851909,0.4960734542590362,0.999230221008308
ID2892888,0.8873123896042697,-1.060487084851909,0.09870377430335507,0.999230221008308
ID2894364,1.9321304688074534,-1.060487084851909,1.0861231531620086,0.999230221008308
ID2894784,1.2007578133652248,-1.060487084851909,1.3415477201715509,0.999230221008308
ID2894874,0.9917941975245881,-1.060487084851909,0.19879539279722339,0.8677516206526426
ID2895240,1.1311032747516794,-1.060487084851909,0.4680314995962937,0.999230221008308
ID2895774,1.4097214292058615,-1.060487084851909,0.4122973877091155,0.999230221008308
ID2896032,-0.12267842029214118,-1.060487084851909,-0.050445150232432234,-0.512773683081846
ID2899662,-0.053023881678595605,-1.060487084851909,-0.05744487832265984,0.3418372192299802
ID2899992,1.026621466831361,-1.060487084851909,0.41311288185700795,0.999230221008308
ID2900712,0.29524881138913234,-1.060487084851909,-0.04325708582638083,0.999230221008308
ID2902488,-0.19233295890568677,-1.060487084851909,-0.05552456177358007,-2.353474088061164
ID2903256,0.43455788861622346,-1.060487084851909,0.10962098174769715,0.9334909208304754
ID2903616,-0.15750568959891398,-1.060487084851909,-0.0685350948241243,-1.9590382869941674
ID2904138,1.4793759678194072,-1.060487084851909,0.24708444624204198,0.999230221008308
ID2904726,0.3300760806959051,-1.060487084851909,0.0478393214718089,0.9334909208304754
ID2905032,0.19076700346881392,-1.060487084851909,-0.03787889772178007,0.5390551197634785
ID2905758,1.0962760054449066,-1.060487084851909,0.401348056010235,0.999230221008308
ID2906988,0.016630656934949976,-1.060487084851909,-0.05091504619097593,0.013140718340816277
ID2907960,0.016630656934949976,-1.060487084851909,-0.026832143447044193,-1.170166684860174
ID2908674,0.678348773763633,-1.060487084851909,0.08536716957112263,0.6705337201191441
ID2909406,0.9221396589110425,-1.060487084851909,0.23588315960560424,0.999230221008308
ID2909952,0.5738669658433146,-1.060487084851909,-0.036019050357713966,0.999230221008308
ID2910192,0.3997306193094507,-1.060487084851909,0.0860102845492367,0.21035861887431465
ID2911488,-0.053023881678595605,-1.060487084851909,-0.05973892802911575,0.999230221008308
ID2912064,0.08628519554849556,-1.060487084851909,0.016353562737558454,0.9334909208304754
ID2913786,0.8873123896042697,-1.060487084851909,0.08922208011574378,0.8020123204748097
ID2914560,0.3997306193094507,-1.060487084851909,0.03276884684428873,0.9334909208304754
ID2916792,-0.22716022821245957,-1.060487084851909,-0.07523016740235597,-2.419213388238997
ID2917638,0.5390396965365418,-1.060487084851909,0.302260687904979,0.999230221008308
ID2918706,0.2604215420823595,-1.060487084851909,-0.004989120097993628,0.5390551197634785
ID2919036,0.852485120297497,-1.060487084851909,0.2039997319949098,0.999230221008308
ID2919510,1.3052396212855433,-1.060487084851909,0.41046252587635684,0.999230221008308
ID2919696,0.8873123896042697,-1.060487084851909,0.14952854423223605,0.5390551197634785
ID2919828,0.4693851579229963,-1.060487084851909,0.16635619458676787,0.5390551197634785
ID2921268,0.6086942351500875,-1.060487084851909,0.1466499590706481,0.9334909208304754
ID2921610,-0.15750568959891398,-1.060487084851909,-0.05606206564036819,-0.1840771821926821
ID2921988,0.19076700346881392,-1.060487084851909,-0.013551178763522175,0.21035861887431465
ID2922564,-0.19233295890568677,-1.060487084851909,-0.02569771634069409,-0.9072094841488427
ID2924256,0.016630656934949976,-1.060487084851909,0.0036720408429740175,-0.6442522834375116
ID2924334,0.6435215044568602,-1.060487084851909,0.10663804524947097,0.9334909208304754
ID2924988,0.016630656934949976,-1.060487084851909,-0.03839624519356365,0.6047944199413113
ID2925012,0.6086942351500875,-1.060487084851909,0.10312201409586393,0.999230221008308
ID2926164,0.08628519554849556,-1.060487084851909,-0.019424668282870282,0.999230221008308
ID2926998,-0.12267842029214118,-1.060487084851909,-0.05214773572297323,0.999230221008308
